sysname,chassis,source_ip,interface,lag,port,port_type,queue_group_port,address,isis,mpls,rsvp,slope-policy,egress-scheduler-policy,queue-policy,qos,queue-group
MERMTX-YUC8012-SB,7450,10.190.2.241,To-MERIDA-EBF,,2/2/1,xgige,IPMEAN-QG:10G,10.190.46.25/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERMTX-YUC8012-SB,7450,10.190.2.241,To-MERIDA-SA,,2/2/2,xgige,IPMEAN-QG:10G,10.190.47.93/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERMTX-YUC8012-SB,7450,10.190.2.241,system,,,,,10.190.2.241/32,,1,1,,,,,
MERMTX-YUC8012-AA,7705,10.190.2.242,To-MERIDA-EAM,,1/11/8,xcme,,10.190.46.21/31,0,1,1,,,7705-IPMEAN-internal:1G,,
MERMTX-YUC8012-AA,7705,10.190.2.242,To-MERIDA-EBM,,1/12/8,xcme,,10.190.46.29/31,0,1,1,,,7705-IPMEAN-internal:1G,,
MERMTX-YUC8012-AA,7705,10.190.2.242,system,,,,,10.190.2.242/32,,1,1,,,,,
MERMTX-YUC8012-AB,7705,10.190.2.243,To-MERIDA-EAM,,1/11/8,xcme,,10.190.46.23/31,0,1,1,,,7705-IPMEAN-internal:1G,,
MERMTX-YUC8012-AB,7705,10.190.2.243,To-MERIDA-EBM,,1/12/8,xcme,,10.190.46.27/31,0,1,1,,,7705-IPMEAN-internal:1G,,
MERMTX-YUC8012-AB,7705,10.190.2.243,system,,,,,10.190.2.243/32,,1,1,,,,,
PZADOR-YUC8022-AA,7705,10.190.2.244,To-PLAZADORADA-GAM,,1/5/8,xcme,,10.190.46.65/31,,1,1,,,7705-IPMEAN-internal:1G,,
PZADOR-YUC8022-AA,7705,10.190.2.244,system,,,,,10.190.2.244/32,,1,1,,,,,
MECTRO-YUC8025-AA,7705,10.190.2.245,To-MERIDACENTRO-GAM,,1/5/8,xcme,,10.190.46.51/31,,1,1,,,7705-IPMEAN-internal:1G,,
MECTRO-YUC8025-AA,7705,10.190.2.245,system,,,,,10.190.2.245/32,,1,1,,,,,
TUXMXT-TUXMTX-AA,7705,10.190.2.247,To-MTXTUXTLA-GAM,,1/5/8,xcme,,10.190.46.117/31,,1,1,,,7705-IPMEAN-internal:1G,,
TUXMXT-TUXMTX-AA,7705,10.190.2.247,system,,,,,10.190.2.247/32,,1,1,,,,,
PASMON-YUC8014-AA,7705,10.190.2.248,To-PASEOMONTEJO-GAM,,1/5/8,xcme,,10.190.46.85/31,,1,1,,,7705-IPMEAN-internal:1G,,
PASMON-YUC8014-AA,7705,10.190.2.248,system,,,,,10.190.2.248/32,,1,1,,,,,
MERGTA-IUSTB00976-WA,7750,10.190.2.249,To-MERIDA-CAM,1,2/1/2,xgige,IPMEAN-QG:10G,10.190.46.198/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERGTA-IUSTB00976-WA,7750,10.190.2.249,To-MERIDA-CBM,3,1/1/3,xgige,IPMEAN-QG:10G,10.190.46.205/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERGTA-IUSTB00976-WA,7750,10.190.2.249,To-TICUL-WA-ATT,16,1/1/4,xgige,IPMEAN-QG:10G,10.170.46.193/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERGTA-IUSTB00976-WA,7750,10.190.2.249,To-VALLADOLID-WA,,2/1/1,xgige,IPMEAN-QG:10G,10.190.47.248/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MERGTA-IUSTB00976-WA,7750,10.190.2.249,system,,,,,10.190.2.249/32,,1,1,,,,,
PERSEO-AGS6014-GA,7750,10.190.2.24,To-LASHADAS-GAM,4,4/2/1,xgige,IPMEAN-QG:10G,10.190.42.214/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PERSEO-AGS6014-GA,7750,10.190.2.24,To-MTXAGUASCALIENTES-GAM,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.205/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PERSEO-AGS6014-GA,7750,10.190.2.24,To-MXAGUAGU0006RTBHCSRMOB-0/0/12,,1/2/2,xgige,IPMEAN-QG:10G,10.224.67.3/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PERSEO-AGS6014-GA,7750,10.190.2.24,To-MXAGUAGU0033RTBHCSRMOB-0/0/13,,1/2/1,xgige,IPMEAN-QG:10G,10.224.67.9/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PERSEO-AGS6014-GA,7750,10.190.2.24,To-MXAGUAGU1655RTBHCSRMOB-0/0/0,5,4/2/10,xgige,IPMEAN-QG:10G,10.238.196.70/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PERSEO-AGS6014-GA,7750,10.190.2.24,To-PERSEO-AAM,,2/1/10,xcme,IPMEAN-QG:1G,10.190.42.220/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
PERSEO-AGS6014-GA,7750,10.190.2.24,system,,,,,10.190.2.24/32,,1,1,,,,,
CANMTX-ROO8018-CA,7750,10.190.2.250,RESP-CANCA-MTYCB,6,10/2/1,xgige,policer-output-queues,10.190.47.225/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,To-CANCUN-CBM,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.47.160/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,To-CANCUN-EAM01,,10/2/4,xgige,IPMEAN-QG:10G,10.190.47.166/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,To-CANCUN-WAF,,10/1/2,xgige,IPMEAN-QG:10G,10.190.46.183/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,To-CUN-R2-EA,2,1/2/2,xgige,IPMEAN-QG:10G,10.190.80.4/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,To-MERIDA-CA,6,10/2/1,xgige,policer-output-queues,10.190.80.58/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CA,7750,10.190.2.250,system,,,,,10.190.2.250/32,,1,1,,,,,
CANMTX-ROO8018-CB,7750,10.190.2.251,To-CANCUN-CAM,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.47.161/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CB,7750,10.190.2.251,To-CANCUN-EBM01,,10/2/1,xgige,IPMEAN-QG:10G,10.190.47.176/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CB,7750,10.190.2.251,To-CANCUN-WAF,2,1/1/3,xgige,IPMEAN-QG:10G,10.190.46.188/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CB,7750,10.190.2.251,To-CUN-R2-EB,4,3/2/1,xgige,IPMEAN-QG:10G,10.190.80.6/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-CB,7750,10.190.2.251,system,,,,,10.190.2.251/32,,1,1,,,,,
ESCARC-CAM8009-AA,7705,10.190.2.252,To-ESCARCEGA-GAM,,1/5/8,xcme,,10.190.46.88/31,,1,1,,,7705-IPMEAN-internal:1G,,
ESCARC-CAM8009-AA,7705,10.190.2.252,system,,,,,10.190.2.252/32,,1,1,,,,,
TUXCOL-CHP8001-AA,7705,10.190.2.253,To-COLOCADATUXTLA-GAM,,1/5/8,xcme,,10.190.46.107/31,,1,1,,,7705-IPMEAN-internal:1G,,
TUXCOL-CHP8001-AA,7705,10.190.2.253,system,,,,,10.190.2.253/32,,1,1,,,,,
TUXCOL-CHP8001-AB,7705,10.190.2.254,To-COLOCADATUXTLA-GAM,,1/5/8,xcme,,10.190.46.105/31,,1,1,,,7705-IPMEAN-internal:1G,,
TUXCOL-CHP8001-AB,7705,10.190.2.254,system,,,,,10.190.2.254/32,,1,1,,,,,
TERAN-CHP8031-AA,7705,10.190.2.255,To-TERAN-GAM,,1/5/8,xcme,,10.190.46.123/31,,1,1,,,7705-IPMEAN-internal:1G,,
TERAN-CHP8031-AA,7705,10.190.2.255,system,,,,,10.190.2.255/32,,1,1,,,,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-ALAMITOS-GAM,3,4/2/1,xgige,IPMEAN-QG:10G,10.190.43.120/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ESPANA-SLP6003-GA,7750,10.190.2.25,To-ESPANA-AAM,,2/1/10,xcme,IPMEAN-QG:1G,10.190.43.126/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSGS1467RTBHCSRMOB01-B3A,203,3/1/12,xcme,,10.238.194.92/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSGS1470RTBHCSRMOB01-B2,201,1/2/2,xgige,,10.238.194.32/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSLP1483RTBHCSRMOB01-B3,202,4/2/4,xgige,,10.238.194.66/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSLP1510RTBHCSRMOB01-B1,200,1/2/1,xgige,,10.238.194.0/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSLP1519RTBHCSRMOB-0/0/13,,4/2/5,xgige,IPMEAN-QG:10G,10.224.67.109/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSLP2220RTBHCSRMOB01-SE2,205,4/2/8,xgige,,10.238.194.128/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-MXSLPSLP3234RTBHCSRMOB01-SE3,204,4/2/6,xgige,,10.238.194.126/31,10,1,1,default,,default,,
ESPANA-SLP6003-GA,7750,10.190.2.25,To-SLP-R5-GA-A,1,1/1/1,xgige,IPMEAN-QG:10G,10.190.43.166/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ESPANA-SLP6003-GA,7750,10.190.2.25,system,,,,,10.190.2.25/32,,1,1,,,,,
CAMPES-AGS6006-GA,7750,10.190.2.26,To-CAMPESTRE-AAM,,2/1/10,xcme,IPMEAN-QG:1G,10.190.42.228/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
CAMPES-AGS6006-GA,7750,10.190.2.26,To-LASHADAS-GAM,6,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.223/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CAMPES-AGS6006-GA,7750,10.190.2.26,To-MTXAGUASCALIENTES-GAM,5,4/2/1,xgige,IPMEAN-QG:10G,10.190.42.199/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CAMPES-AGS6006-GA,7750,10.190.2.26,To-MXAGUAGU0025RTBHCSRMOB-0/0/13,,1/2/1,xgige,IPMEAN-QG:10G,10.224.67.1/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CAMPES-AGS6006-GA,7750,10.190.2.26,To-MXAGUAGU1665RTBHCSRMOB-0/0/0,7,4/2/10,xgige,IPMEAN-QG:10G,10.238.196.12/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CAMPES-AGS6006-GA,7750,10.190.2.26,system,,,,,10.190.2.26/32,,1,1,,,,,
ACSGTA-BB019-WA,7750,10.190.2.27,To-MTXAGUASCALIENTES-GAM01,1,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.162/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ACSGTA-BB019-WA,7750,10.190.2.27,To-OCOTLAN-WA,,5/2/3,xgige,IPMEAN-QG:10G,10.190.41.227/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ACSGTA-BB019-WA,7750,10.190.2.27,To-SANJUAN-WA,,5/2/2,xgige,IPMEAN-QG:10G,10.190.43.236/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ACSGTA-BB019-WA,7750,10.190.2.27,To-ZACATECAS-WA-ATT,6,1/1/4,xgige,IPMEAN-QG:10G,10.170.42.168/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ACSGTA-BB019-WA,7750,10.190.2.27,system,,,,,10.190.2.27/32,,1,1,,,,,
GUADPE-GPE6006-GA,7750,10.190.2.28,To-GUADALUPE-AAM,,3/1/10,xcme,IPMEAN-QG:1G,10.190.42.244/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-GUADALUPE-ABM,,3/1/9,xcme,IPMEAN-QG:1G,10.190.42.242/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-LAVIRGEN-GAM,,3/1/1,xcme,IPMEAN-QG:1G,10.190.43.55/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-TORREON-AXTEL,,2/1/4,xgige,IPMEAN-QG:10G,10.190.43.212/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-ZAC-R21-GA-A,2,2/1/1,xgige,IPMEAN-QG:10G,10.190.43.172/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-ZAC-R21-GA-B,3,1/2/1,,IPMEAN-QG:10G,10.190.43.174/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
GUADPE-GPE6006-GA,7750,10.190.2.28,To-ZACATECAS-WAM01,1,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.231/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
GUADPE-GPE6006-GA,7750,10.190.2.28,system,,,,,10.190.2.28/32,,1,1,,,,,
ZACGTA-ZAC6006-WA,7750,10.190.2.29,To-AGUASCALIENTE-WA-ATT,6,1/1/4,xgige,IPMEAN-QG:10G,10.170.42.169/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ZACGTA-ZAC6006-WA,7750,10.190.2.29,To-FRESNILLO-WA,,3/2/3,xgige,IPMEAN-QG:10G,10.190.43.210/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ZACGTA-ZAC6006-WA,7750,10.190.2.29,To-GUADALUPE-GAM01,1,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.230/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ZACGTA-ZAC6006-WA,7750,10.190.2.29,To-ZAC-R21-GA-A,2,3/2/4,xgige,IPMEAN-QG:10G,10.190.62.79/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ZACGTA-ZAC6006-WA,7750,10.190.2.29,system,,,,,10.190.2.29/32,,1,1,,,,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-AGUASCALIENTES-GAM,,2/1/2,xgige,IPMEAN-QG:10G,10.190.43.71/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-ALAMITOS-GAM,2,1/1/1,xgige,IPMEAN-QG:10G,10.190.43.2/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-IGNACIOMARTINEZ-GAM,3,3/1/3,xgige,IPMEAN-QG:10G,10.190.43.8/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MONTERREY-CBM,,3/1/1,xgige,IPMEAN-QG:10G,10.190.43.34/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MTXSLP-AAM,,4/1/10,xcme,IPMEAN-QG:1G,10.190.43.16/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MTXSLP-ABM,,4/1/9,xcme,IPMEAN-QG:1G,10.190.43.14/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MX-SLPRVD1464RTBHCSRMOB01,,6/1/5,xcme,policer-output-queues,10.190.62.64/31,0,1,1,default,PS-IPMEAN-access:Mobile,default,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MXSLPSLP146534RTBHCSRMOB01-C3,200,1/2/4,xgige,,10.238.194.110/31,10,1,1,default,,default,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MXSLPSLP1505RTBHCSRMOB01-B3,,lag-202,,,10.238.194.89/31,10,1,1,,,,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MXSLPSLP2233RTBHCSRMOB01-SC2,,lag-201,,,10.238.194.116/31,10,1,1,,,,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MXSLPSLP2236RTBHCSRMOB01-B5B,207,6/1/13,xcme,,10.238.194.108/31,10,1,1,default,,default,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-MXSLPSLP7101RTBHCSRMOB01-B5,205,1/2/5,xgige,,10.238.194.98/31,10,1,1,default,,default,,
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-SANPABLO-GAM-SPARE,20,2/1/3,xgige,IPMEAN-QG:10G,10.190.62.80/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,To-SANPABLO-GAM-WORKING,10,2/1/1,xgige,IPMEAN-QG:10G,10.190.62.92/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SLPMTX-SLP162H-GA,7750,10.190.2.31,system,,,,,10.190.2.31/32,,1,1,,,,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MTXSLP-GAM,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.43.9/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP142410RTBHCSRMOB01-I3,202,1/2/4,xgige,,10.238.194.134/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP1491RTBHCSRMOB01-B2,201,4/2/7,xgige,,10.238.194.61/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP1503RTBHCSRMOB01-B1,200,1/2/1,xgige,,10.238.194.25/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP1519RTBHCSRMOB-0/0/12,,4/2/4,xgige,IPMEAN-QG:10G,10.224.67.107/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP2228RTBHCSRMOB01-B5,205,4/2/6,xgige,,10.238.194.105/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP2231RTBHCSRMOB01-B5A,206,2/1/9,xcme,,10.238.194.106/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP2243RTBHCSRMOB01-SI2,203,4/2/8,xgige,,10.238.194.142/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-MXSLPSLP2258RTBHCSRMOB01-B4,204,3/1/12,,,10.238.194.96/31,10,1,1,default,,default,,
IGNMAR-SLP151H-GA,7750,10.190.2.32,To-SLP-R5-GA-B,1,4/2/1,xgige,IPMEAN-QG:10G,10.190.43.168/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
IGNMAR-SLP151H-GA,7750,10.190.2.32,system,,,,,10.190.2.32/32,,1,1,,,,,
LASHAD-AGS6012-GA,7750,10.190.2.33,To-CAMPESTRE-GAM,6,4/2/1,xgige,IPMEAN-QG:10G,10.190.42.222/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LASHAD-AGS6012-GA,7750,10.190.2.33,To-MXAGUAGU0025RTBHCSRMOB-0/0/12,,1/2/1,xgige,IPMEAN-QG:10G,10.224.66.255/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LASHAD-AGS6012-GA,7750,10.190.2.33,To-MXAGUAGU1606RTBHCSR-Te0/0/0,3,4/2/5,xgige,IPMEAN-QG:10G,10.238.196.14/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LASHAD-AGS6012-GA,7750,10.190.2.33,To-PERSEO-GAM,4,1/1/1,xgige,IPMEAN-QG:10G,10.190.42.215/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LASHAD-AGS6012-GA,7750,10.190.2.33,system,,,,,10.190.2.33/32,,1,1,,,,,
ALAMIT-SLP6017-GA,7750,10.190.2.34,To-ESPANA-GAM,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.43.121/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ALAMIT-SLP6017-GA,7750,10.190.2.34,To-MTXSLP-GAM,2,4/2/1,xgige,IPMEAN-QG:10G,10.190.43.3/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
ALAMIT-SLP6017-GA,7750,10.190.2.34,system,,,,,10.190.2.34/32,,1,1,,,,,
TINREV-QRO102-GA,7750,10.190.2.36,To-MXQTOQTO1341RTBHCSRMOB01,203,3/1/6,xgige,IPMEAN-QG:10G,10.238.198.9/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TINREV-QRO102-GA,7750,10.190.2.36,To-MXQTOQTO1344RTBHCSRMOB01,,1/2/2,xgige,IPMEAN-QG:10G,10.238.197.6/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,,
TINREV-QRO102-GA,7750,10.190.2.36,To-MXQTOQTO1372RTBHCSRMOB01,204,3/2/6,xgige,IPMEAN-QG:10G,10.238.198.37/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
