sysname,chassis,source_ip,l3vpn,service_id,service_name,customer_id,interface,vpls,sap,ingress_qos_id,egress_qos_id,port,policy,card,buffer_min,buffer_max,resv_min,resv_max,shutdown
PUEPAZ-PUE7013-GA,7750,10.190.2.103,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,1/1/4:99,10,10,1/1/4,,1,1,,
PUEPAZ-PUE7013-GA,7750,10.190.2.103,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7013_O&M_NEC,To-PUE-7013_O&M_NEC,lag-3:4021,10,10,4/1/4,,4,1,,
PUEPAZ-PUE7013-GA,7750,10.190.2.103,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7013_O&M_NEC,To-PUE-7013_O&M_NEC,lag-3:4021,10,10,4/1/4,,4,2,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,409001,VPRN MONITOREO,1,GESTION-TFE-MASIVO,GESTION-TFE-MASIVO-OLT,1/1/5:485,3000,3000,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,439002,VPRN de Internet - HSI -ENLACE,4,ENLACE_FIJA,vpls-ENLACE_FIJA,1/1/5:507,10,10,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,439002,VPRN de Internet - HSI -ENLACE,4,ENLACE-LOCAL-DHCPUB,vpls-ENLACE-LOCAL-DHCPUB,1/1/5:509,10,10,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,439012,NAT-INTERNET-ENLACE,4,ENLACE-LOCAL-INTERNET,vpls-ENLACE-LOCAL-INTERNET,1/1/5:133,10,10,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,449001,VPRN de Voz - VoIP,3,ENLACE-LOCAL-VOZ,vpls-ENLACE-LOCAL-VOZ,1/1/5:116,10,10,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,499001,VPRN de - MOROSOS,3,ENLACE-LOCAL-MOROSOS,vpls-ENLACE-LOCAL-MOROSOS,1/1/5:143,10,10,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,GESTION-MDU,vpls-GESTION-MDU,1/1/5:99,3000,3000,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7014-01_1-GestionMW,To-PUE-7014-01_1-GestionMW,1/1/5:4001,3000,3000,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7014-01_2-ServicioMW,To-PUE-7014-01_2-ServicioMW,1/1/5:4007,3001,3000,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7014_O&M_NEC,To-PUE-7014_O&M_NEC,1/1/5:4021,3000,3000,1/1/5,,1,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7014_GVONT_O&M,To-PUE-7014_GVONT_O&M,lag-4:4004,3001,3000,5/2/3,,5,1,,
MEXI68-PUE7014-GA,7750,10.190.2.105,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7014_GVONT_O&M,To-PUE-7014_GVONT_O&M,lag-4:4004,3001,3000,5/2/3,,5,2,,
BRITAN-PUE7045-GA,7750,10.190.2.106,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7045-Gestion_01,To-PUE-7045-Gestion_01,4/2/4:4021,3001,3000,4/2/4,,4,1,,
BRITAN-PUE7045-GA,7750,10.190.2.106,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7045-Gestion_01,To-PUE-7045-Gestion_01,4/2/4:4021,3001,3000,4/2/4,,4,2,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,449001,VPRN de Voz - VoIP,3,ENLACE-LOCAL-VOZ,vpls-ENLACE-LOCAL-VOZ,1/1/5:116,10,10,1/1/5,,1,1,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,GESTION-MDU,vpls-GESTION-MDU,1/1/4:99,10,10,1/1/4,,1,1,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039-01_1-GestionMW,To-PUE-7039-01_1-GestionMW,3/1/1:4001,1,1,3/1/1,,3,1,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039-01_1-GestionMW,To-PUE-7039-01_1-GestionMW,3/1/1:4001,1,1,3/1/1,,3,2,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039_O&M,To-PUE-7039_O&M,4/1/2:4002,1,1,4/1/2,,4,1,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039_O&M,To-PUE-7039_O&M,4/1/2:4002,1,1,4/1/2,,4,2,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039_O&M_NEC,To-PUE-7039_O&M_NEC,lag-4:4021,10,10,5/2/3,,5,1,,
UDLA-PUE7039-GA,7750,10.190.2.107,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7039_O&M_NEC,To-PUE-7039_O&M_NEC,lag-4:4021,10,10,5/2/3,,5,2,,
PUEJUA-PUE7051-GA,7750,10.190.2.108,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7051-01_1-GestionMW,To-PUE-7051-01_1-GestionMW,2/1/1:4001,3000,3000,2/1/1,,2,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,ies,10,10,2,To-TP50001-PUEBLA,rvpls-100,2/1/7:1240,10,10,2/1/7,,2,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,ies,10,10,2,To-TP50001-PUEBLA,rvpls-100,2/1/7:1240,10,10,2/1/7,,2,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,429001,SBC-GSM-ACME,2,ABIS3,ABIS3,1/1/4:1523,2000,2000,1/1/4,,1,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,429001,SBC-GSM-ACME,2,ABIS4,ABIS4,1/1/4:1521,2000,2000,1/1/4,,1,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,AP-OMP-UNC11,ONT,4/2/4:677,3001,3000,4/2/4,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,AP-OMP-UNC11,ONT,4/2/4:677,3001,3000,4/2/4,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,PDN_UNC11,PDN_UNC11,4/2/4:676,3001,3000,4/2/4,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,PDN_UNC11,PDN_UNC11,4/2/4:676,3001,3000,4/2/4,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,VAP-OMPPUE,TO-JUNIPEREVDO,4/2/4:671,3001,3000,4/2/4,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,VAP-OMPPUE,TO-JUNIPEREVDO,4/2/4:671,3001,3000,4/2/4,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,VTP-PDSNPUE,TO-JUNIPEREVDO3,4/2/4:672,3001,3000,4/2/4,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,VTP-PDSNPUE,TO-JUNIPEREVDO3,4/2/4:672,3001,3000,4/2/4,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7020-01_1-Servicio_MW,To-PUE-7020-01_1-ServicioMW,2/1/2:4001,3000,3000,2/1/2,,2,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7020-01_1-Servicio_MW,To-PUE-7020-01_1-ServicioMW,2/1/2:4001,3000,3000,2/1/2,,2,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7020-01_2-Servicio_MW,To-PUE-7020-01_2-Servicio_MW,2/1/2:4002,3001,3000,2/1/2,,2,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000000,VPRN-OYM-ATT,2,To-PUE-7020-01_2-Servicio_MW,To-PUE-7020-01_2-Servicio_MW,2/1/2:4002,3001,3000,2/1/2,,2,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_RNC170,vpls_Expansion-IuB_RNC170,5/1/2:104,2000,2000,5/1/2,,5,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_RNC170,vpls_Expansion-IuB_RNC170,5/1/2:104,2000,2000,5/1/2,,5,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_2_RNC170,vpls-Expansion-IuB_2_RNC170,5/1/3:105,2000,2000,5/1/3,,5,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_2_RNC170,vpls-Expansion-IuB_2_RNC170,5/1/3:105,2000,2000,5/1/3,,5,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_1_RNC170,vpls-IuB_CP&UP_1_RNC170,4/2/3:100,2000,2000,4/2/3,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_1_RNC170,vpls-IuB_CP&UP_1_RNC170,4/2/3:100,2000,2000,4/2/3,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_2_RNC170,vpls-IuB_CP&UP_2_RNC170,5/1/1:101,2000,2000,5/1/1,,5,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_2_RNC170,vpls-IuB_CP&UP_2_RNC170,5/1/1:101,2000,2000,5/1/1,,5,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000003,VOICE-ATT,2,IuCS_UP_1_RNC170,vpls-IuCS_UP_1_RNC170,4/1/2:500,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000003,VOICE-ATT,2,IuCS_UP_1_RNC170,vpls-IuCS_UP_1_RNC170,4/1/2:500,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000003,VOICE-ATT,2,IuCS_UP_2_RNC170,vpls-IuCS_UP_2_RNC170,4/1/3:501,2000,2000,4/1/3,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000003,VOICE-ATT,2,IuCS_UP_2_RNC170,vpls-IuCS_UP_2_RNC170,4/1/3:501,2000,2000,4/1/3,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuCS_CP_1_RNC170,vpls-IuCS_CP_1_RNC170,4/1/2:2,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuCS_CP_1_RNC170,vpls-IuCS_CP_1_RNC170,4/1/2:2,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuCS_CP_2_RNC170,vpls-IuCS_CP_2_RNC170,4/1/3:3,2000,2000,4/1/3,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuCS_CP_2_RNC170,vpls-IuCS_CP_2_RNC170,4/1/3:3,2000,2000,4/1/3,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuPS_CP_1_RNC170,vpls-IuPS_CP_1_RNC170,4/2/1:6,2000,2000,4/2/1,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuPS_CP_1_RNC170,vpls-IuPS_CP_1_RNC170,4/2/1:6,2000,2000,4/2/1,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuPS_CP_2_RNC170,vpls-IuPS_CP_2_RNC170,4/2/2:7,2000,2000,4/2/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000004,1000004,2,IuPS_CP_2_RNC170,vpls-IuPS_CP_2_RNC170,4/2/2:7,2000,2000,4/2/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_1_RNC170,vpls-IuPS_UP_1_RNC170,4/2/1:701,2000,2000,4/2/1,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_1_RNC170,vpls-IuPS_UP_1_RNC170,4/2/1:701,2000,2000,4/2/1,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_2_RNC170,vpls-IuPS_UP_2_RNC170,4/2/2:702,2000,2000,4/2/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_2_RNC170,vpls-IuPS_UP_2_RNC170,4/2/2:702,2000,2000,4/2/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000006,RNC_IU_R-ATT,2,IuR_CP_RNC170,vpls-IuR_CP_RNC170,4/1/2:4,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000006,RNC_IU_R-ATT,2,IuR_CP_RNC170,vpls-IuR_CP_RNC170,4/1/2:4,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000006,RNC_IU_R-ATT,2,IuR_UP_RNC170,vpls-IuR_UP_RNC170,4/1/2:5,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,vprn,1000006,RNC_IU_R-ATT,2,IuR_UP_RNC170,vpls-IuR_UP_RNC170,4/1/2:5,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EA,7750,10.190.2.111,ies,3109001,3109001,1,To-BLACKDIAMOND-17-ADMON,To-BLACKDIAMOND-17-ADMON,1/1/5:17,10,10,1/1/5,default,1,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,ies,10,10,2,To-TP50002-PUEBLA,rvpls-100,2/1/7,50,50,2/1/7,,2,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,ies,10,10,2,To-TP50002-PUEBLA,rvpls-100,2/1/7,50,50,2/1/7,,2,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,429001,SBC-GSM-ACME,2,ABIS3,ABIS3,1/1/4:1523,2000,2000,1/1/4,,1,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,429001,SBC-GSM-ACME,2,ABIS4,ABIS4,1/1/4:1521,2000,2000,1/1/4,,1,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7019_01,To-PUE-7019_01,2/1/2:4001,3001,3000,2/1/2,,2,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-PUE-7019_01,To-PUE-7019_01,2/1/2:4001,3001,3000,2/1/2,,2,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_1_RNC170,vpls-IuB_CP&UP_1_RNC170,4/2/3:100,2000,2000,4/2/3,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_1_RNC170,vpls-IuB_CP&UP_1_RNC170,4/2/3:100,2000,2000,4/2/3,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_2_RNC170,vpls-IuB_CP&UP_2_RNC170,5/1/1:101,2000,2000,5/1/1,,5,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,IuB_CP&UP_2_RNC170,vpls-IuB_CP&UP_2_RNC170,5/1/1:101,2000,2000,5/1/1,,5,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_RNC170,vpls_Expansion-IuB_RNC170,5/1/2:104,2000,2000,5/1/2,,5,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_RNC170,vpls_Expansion-IuB_RNC170,5/1/2:104,2000,2000,5/1/2,,5,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_2_RNC170,vpls-Expansion-IuB_2_RNC170,5/1/3:105,2000,2000,5/1/3,,5,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000001,VPRN-3G-ATT,2,Expansion_IuB_2_RNC170,vpls-Expansion-IuB_2_RNC170,5/1/3:105,2000,2000,5/1/3,,5,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000003,VOICE-ATT,2,IuCS_UP_1_RNC170,vpls-IuCS_UP_1_RNC170,4/1/2:500,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000003,VOICE-ATT,2,IuCS_UP_1_RNC170,vpls-IuCS_UP_1_RNC170,4/1/2:500,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000003,VOICE-ATT,2,IuCS_UP_2_RNC170,vpls-IuCS_UP_2_RNC170,4/1/3:501,2000,2000,4/1/3,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000003,VOICE-ATT,2,IuCS_UP_2_RNC170,vpls-IuCS_UP_2_RNC170,4/1/3:501,2000,2000,4/1/3,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuCS_CP_1_RNC170,vpls-IuCS_CP_1_RNC170,4/1/2:2,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuCS_CP_1_RNC170,vpls-IuCS_CP_1_RNC170,4/1/2:2,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuCS_CP_2_RNC170,vpls-IuCS_CP_2_RNC170,4/1/3:3,2000,2000,4/1/3,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuCS_CP_2_RNC170,vpls-IuCS_CP_2_RNC170,4/1/3:3,2000,2000,4/1/3,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuPS_CP_1_RNC170,vpls-IuPS_CP_1_RNC170,4/2/1:6,2000,2000,4/2/1,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuPS_CP_1_RNC170,vpls-IuPS_CP_1_RNC170,4/2/1:6,2000,2000,4/2/1,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuPS_CP_2_RNC170,vpls-IuPS_CP_2_RNC170,4/2/2:7,2000,2000,4/2/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000004,1000004,2,IuPS_CP_2_RNC170,vpls-IuPS_CP_2_RNC170,4/2/2:7,2000,2000,4/2/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_1_RNC170,vpls-IuPS_UP_1_RNC170,4/2/1:701,2000,2000,4/2/1,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_1_RNC170,vpls-IuPS_UP_1_RNC170,4/2/1:701,2000,2000,4/2/1,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_2_RNC170,vpls-IuPS_UP_2_RNC170,4/2/2:702,2000,2000,4/2/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000005,UMTS-DATA-ATT,2,IuPS_UP_2_RNC170,vpls-IuPS_UP_2_RNC170,4/2/2:702,2000,2000,4/2/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000006,RNC_IU_R-ATT,2,IuR_CP_RNC170,vpls-IuR_CP_RNC170,4/1/2:4,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000006,RNC_IU_R-ATT,2,IuR_CP_RNC170,vpls-IuR_CP_RNC170,4/1/2:4,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000006,RNC_IU_R-ATT,2,IuR_UP_RNC170,vpls-IuR_UP_RNC170,4/1/2:5,2000,2000,4/1/2,,4,1,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,vprn,1000006,RNC_IU_R-ATT,2,IuR_UP_RNC170,vpls-IuR_UP_RNC170,4/1/2:5,2000,2000,4/1/2,,4,2,,
PUEMTX-PUE7020-EB,7750,10.190.2.112,ies,3109001,3109001,1,To-BLACKDIAMOND-17-ADMON,To-BLACKDIAMOND-17-ADMON,1/1/5:17,10,10,1/1/5,7x50-IPMEAN:standard,1,1,,
ORIZAB-VER7030-GA,7750,10.190.2.119,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,VER7030-01_1,VER7030-01_1,3/1/5:4001,3000,3000,3/1/5,,3,1,,
ORIZAB-VER7030-GA,7750,10.190.2.119,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-VER7030_01,Gestion-Redundancia-QW,3/1/9:4020,3000,3000,3/1/9,,3,1,,
ORIZAB-VER7030-GA,7750,10.190.2.119,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,VER7030-01_2,VER7030-01_2,3/1/6:4005,3001,3000,3/1/6,,3,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,409001,VPRN de Monitoreo,1,GESTION_OLT-REMOTAS,GESTION_OLT-REMOTAS,1/1/4:197,1,1,1/1/4,,1,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,409001,VPRN de Monitoreo,1,GESTION_OLT-REMOTAS,GESTION_OLT-REMOTAS,1/1/4:197,1,1,1/1/4,,1,2,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,439012,NAT-INTERNET-ENLACE,4,ENLACE-LOCAL-INTERNET,vpls-ENLACE-LOCAL-INTERNET,1/1/5:133,10,10,1/1/5,,1,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,439012,NAT-INTERNET-ENLACE,4,ENLACE-LOCAL-INTERNET,vpls-ENLACE-LOCAL-INTERNET,1/1/5:133,10,10,1/1/5,,1,2,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,449001,VPRN de Voz - VoIP,3,ENLACE-LOCAL-VOZ,vpls-ENLACE-LOCAL-VOZ,1/1/5:116,10,10,1/1/5,,1,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,449001,VPRN de Voz - VoIP,3,ENLACE-LOCAL-VOZ,vpls-ENLACE-LOCAL-VOZ,1/1/5:116,10,10,1/1/5,,1,2,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,GESTION-MDU,GESTION-MDU,1/1/4:99,1,1,1/1/4,,1,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,GESTION-MDU,GESTION-MDU,1/1/4:99,1,1,1/1/4,,1,2,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-GUJ-6049-01_1,To-GUJ-6049-01_1,2/1/4:4001,10,10,2/1/4,,2,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-GUALEO0301_Ericsson,To-GUALEO0301_Ericsson,5/1/2:4018,1,1,5/1/2,,5,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-GUALEO0301_Ericsson,To-GUALEO0301_Ericsson,5/1/2:4018,1,1,5/1/2,,5,2,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-GUJ6049_O&M,To-GUJ6049_O&M,lag-6:4021,10,10,1/1/6,,1,1,,
DELMOR-GUJ6049-GA,7750,10.190.2.11,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-GUJ6049_O&M,To-GUJ6049_O&M,lag-6:4021,10,10,1/1/6,,1,2,,
JALAP1-VER7010-GA,7750,10.190.2.122,vprn,1000000,VPRN-OYM-ATT,2,To-VER-7010-01_1,To-VER-7010-01_1,3/1/2:4020,3000,3000,3/1/2,7x50-IPMEAN:standard,3,1,,
JALAP1-VER7010-GA,7750,10.190.2.122,vprn,1000000,VPRN-OYM-ATT,2,To-VER-7026_01_Ceragon_OYM,VER-7010-01_2,4/1/2:4001,3001,3000,4/1/2,,4,1,,
JALAP1-VER7010-GA,7750,10.190.2.122,vprn,1000000,VPRN-OYM-ATT,2,To-VER-7026_01_Ceragon_OYM,VER-7010-01_2,4/1/2:4001,3001,3000,4/1/2,,4,2,,
FERROC-VER7008-GA,7750,10.190.2.124,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-VER-7008-02_1-GestionMW,To-VER-7008-02_1-GestionMW,3/1/6:0,3000,3000,3/1/6,,3,1,,
FERROC-VER7008-GA,7750,10.190.2.124,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-VER-7008-02_1-GestionMW,To-VER-7008-02_1-GestionMW,3/1/6:0,3000,3000,3/1/6,,3,2,,
FERROC-VER7008-GA,7750,10.190.2.124,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-VERXPL0708_gestionMW,To-VERXPL0708_gestionMW,3/1/7:4021,3000,3000,3/1/7,,3,1,,
FERROC-VER7008-GA,7750,10.190.2.124,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,To-VERXPL0708_gestionMW,To-VERXPL0708_gestionMW,3/1/7:4021,3000,3000,3/1/7,,3,2,,
